RUN	com.yajb.loadtest.search.SearchLoadSimulation	searchloadsimulation	1684434182688	 	3.9.3
REQUEST		search	1684434270949	1684434271286	OK	 
REQUEST		search	1684434271332	1684434271513	OK	 
REQUEST		search	1684434271475	1684434271765	OK	 
REQUEST		search	1684434271614	1684434271892	OK	 
REQUEST		search	1684434272220	1684434272412	OK	 
REQUEST		search	1684434272305	1684434272712	OK	 
USER	warm up	END	1684434272808
REQUEST		search	1684434272669	1684434272862	OK	 
REQUEST		search	1684434272630	1684434272863	OK	 
REQUEST		search	1684434272755	1684434273012	OK	 
REQUEST		search	1684434272811	1684434273063	OK	 
REQUEST		search	1684434272669	1684434273063	OK	 
REQUEST		search	1684434273031	1684434273317	OK	 
REQUEST		search	1684434273372	1684434273563	OK	 
REQUEST		search	1684434274071	1684434274363	OK	 
REQUEST		search	1684434274096	1684434274438	OK	 
REQUEST		search	1684434274563	1684434274763	OK	 
REQUEST		search	1684434274655	1684434274913	OK	 
REQUEST		search	1684434274645	1684434274926	OK	 
REQUEST		search	1684434274699	1684434274942	OK	 
REQUEST		search	1684434274698	1684434275013	OK	 
REQUEST		search	1684434274718	1684434275062	OK	 
REQUEST		search	1684434275114	1684434275312	OK	 
USER	warm up	END	1684434276029
USER	warm up	END	1684434276332
REQUEST		search	1684434275958	1684434276375	OK	 
REQUEST		search	1684434276126	1684434276431	OK	 
REQUEST		search	1684434276222	1684434276521	OK	 
REQUEST		search	1684434276440	1684434276625	OK	 
REQUEST		search	1684434276419	1684434276762	OK	 
REQUEST		search	1684434276774	1684434276964	OK	 
REQUEST		search	1684434277294	1684434277481	OK	 
USER	warm up	END	1684434277662
USER	warm up	END	1684434277980
REQUEST		search	1684434277843	1684434278136	OK	 
REQUEST		search	1684434278025	1684434278318	OK	 
REQUEST		search	1684434278233	1684434278579	OK	 
USER	warm up	END	1684434278843
REQUEST		search	1684434278738	1684434278935	OK	 
USER	warm up	END	1684434279870
REQUEST		search	1684434280055	1684434280363	OK	 
USER	warm up	END	1684434280437
REQUEST		search	1684434280252	1684434280545	OK	 
USER	warm up	END	1684434281669
REQUEST		search	1684434282012	1684434282562	OK	 
USER	warm up	END	1684434283916
USER	load	START	1684434284687
REQUEST		search	1684434284688	1684434285171	OK	 
USER	load	START	1684434285189
USER	load	START	1684434285689
REQUEST		search	1684434285190	1684434285713	OK	 
USER	load	START	1684434286188
REQUEST		search	1684434285689	1684434286312	OK	 
USER	load	START	1684434286689
REQUEST		search	1684434286189	1684434286714	OK	 
REQUEST		search	1684434286690	1684434287084	OK	 
REQUEST		search	1684434286826	1684434287113	OK	 
USER	load	START	1684434287187
REQUEST		search	1684434287146	1684434287363	OK	 
USER	load	START	1684434287687
REQUEST		search	1684434287188	1684434287712	OK	 
REQUEST		search	1684434287922	1684434288129	OK	 
REQUEST		search	1684434287688	1684434288182	OK	 
USER	load	START	1684434288188
REQUEST		search	1684434288189	1684434288679	OK	 
USER	load	START	1684434288687
REQUEST		search	1684434288619	1684434288913	OK	 
REQUEST		search	1684434288626	1684434289013	OK	 
REQUEST		search	1684434288734	1684434289017	OK	 
REQUEST		search	1684434288779	1684434289063	OK	 
REQUEST		search	1684434288687	1684434289081	OK	 
USER	load	START	1684434289188
REQUEST		search	1684434289183	1684434289386	OK	 
REQUEST		search	1684434289188	1684434289566	OK	 
USER	load	START	1684434289689
REQUEST		search	1684434289404	1684434289813	OK	 
REQUEST		search	1684434289521	1684434289813	OK	 
REQUEST		search	1684434289689	1684434290065	OK	 
USER	load	START	1684434290188
REQUEST		search	1684434290263	1684434290441	OK	 
REQUEST		search	1684434290168	1684434290462	OK	 
USER	load	START	1684434290689
REQUEST		search	1684434290189	1684434290712	OK	 
REQUEST		search	1684434290726	1684434290913	OK	 
REQUEST		search	1684434290744	1684434290966	OK	 
